Tweet,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust
  thanks for sharing Surprise guests  amp visiting US Tenor Sax  livemusic capetown blues,0,0,0,0,1,1,1,0,0,1,0
in love with   insta ,0,0,0,0,1,1,0,0,0,0,0
 I know they have you a scripted ego maniac but I was so elated to hear that you are a devout Christian like myself Phenomanal,0,0,0,0,1,0,1,0,0,0,0
 first you take the room now you wanna beat me up ,1,0,1,0,0,0,0,0,1,0,0
A decent sleep makes Kurt a happy soldier Spit amp polish the converse men chests out and baseball caps at a jaunty angle,0,0,0,0,1,0,0,0,0,0,0
     I understand your concerns but look at her foundation contributions worry,0,0,0,1,0,0,0,0,0,0,0
  I'd rather leave my child with  shudder,0,0,1,1,0,0,0,1,1,0,0
 always unhappy and easily offended,1,0,0,0,0,0,0,0,1,0,0
Standard Candice starting the show with a pout startasyoumeantogoon GBBO,0,0,0,0,1,0,0,0,0,0,0
inha's and seol's banter is rly fun to read im in awe that seol is willing to deal with her tho,0,0,0,0,1,0,0,0,0,1,0
Extremely bitter about the fact that the Subway in Robart's has been replaced with a lowrent version of Chipotle,1,0,1,0,0,0,0,0,1,0,0
Being a veteran just totally got me out of a ticket I'm elated right now close call,0,0,0,0,1,0,1,0,0,0,0
  NO greater wrath than a woman scorned,1,0,0,0,0,0,0,0,0,0,0
tmobile stores original note7 customer and zero results What's going on guys terrible customerservice 2hour waittime,1,0,1,0,0,0,0,0,0,0,0
Don't wanna really go out but I can't say no Deffo have a fear of missing out,0,0,0,1,0,0,0,0,0,0,0
Nasty nasty chilly rain has put a damper on my afternoon cigar  This is NOT a good thing  And FOUR CongressCritters tomorrow,0,0,1,0,0,0,0,0,1,0,0
It's always depressing to sort WordPress plugin recommendations not by 'best' but by 'least offensive in terms of premium features',1,0,1,0,0,0,0,0,1,0,0
18'  Michael Carrick as struck the back of the net much to the delight of under pressure man u fanz and MOU,0,0,0,0,0,0,0,0,1,0,0
But right now I'm feeling pretty desolate,1,0,0,0,0,0,0,0,1,0,0
I'm onto you  I know you secretly pine for a masculine order objective morality and disciplined transcendent pursuits,0,1,0,0,1,0,0,0,0,0,0
Literally dying amp living at the same time as I catch up on  's twitter If you aren't following him your life is BASIC hilarity,0,0,0,0,1,0,0,0,0,0,0
Yesterday  on Sept  i installed a new stratagem including audacity by rejoicing at Harbour toweri will tenaciously follow up up,0,0,0,0,1,0,1,0,0,0,0
   official got in touch Issue not addressed unhappy patheticservices,1,0,1,0,0,0,0,0,1,0,0
Mary astounded there at the concept of having leftover milk at the end of your cereal GBBO,0,0,0,0,0,0,0,0,1,1,0
Biggest THREAT GLOBAL STABILITY climatechange food water security terrorism russia war trump clinton geopolitics korea vwo,1,0,1,1,0,0,0,1,0,0,0
This the most depressing shit ever,1,0,0,0,0,0,0,1,1,0,0
which always leads to the kind of hilarity average people will never experience  especially during breakups,0,1,0,0,0,0,1,0,1,0,0
 now im feeling the worry,0,0,0,1,0,0,0,0,0,0,0
Huge congrats to my friends at  on the USAPREMIERE tomorrow film  thevoid featurefilm scaryshit,0,0,0,0,1,0,1,0,0,0,0
  You certainly wouldn't catch me with the multitude ,0,1,0,0,0,0,1,0,0,0,0
How can you blame the manager watching these players play It's abysmal Our team are dreadful If Jose can't save us Noone can  mufc,1,0,1,0,0,0,0,1,1,0,0
 can be as indignant as he wants but the world knows Obama will do nothing and Putin will just do what he wants Aleppo Syria,1,0,1,0,0,0,0,1,0,0,0
When's it all finished you will discover that it was never random thoughts  CrossoverLife,0,0,0,0,0,0,1,0,0,0,0
We have been a better second half team this season So there's that optimism,0,0,0,0,1,0,1,0,0,0,1
 awe that's adorable,0,0,0,0,1,1,1,0,0,0,0
 evidently  feels above norms SHOW the tax return if you have nothing to fear,0,0,0,1,0,0,0,0,0,0,0
 LMAO Is it that 'so slutty' hater girl That video was hilarious   _emoj_joy_ ,0,0,0,0,1,0,0,0,0,0,0
Day of harvest16  listening to the sound of the chopper working it's way closer to home at  makes me happy farm365,0,0,0,0,1,1,1,0,0,0,0
At the point today where if someone says something remotely kind to me a waterfall will burst out of my eyes,0,0,0,0,1,1,1,0,1,0,0
 so you are astounded that I respect blacks to vote like any other human u talk so down towards them What bigotry on display,1,0,1,0,0,0,0,0,0,0,0
It's simple I get after two shots of espresso 'Grande decaf degrees soy americano with extra foam' barista ,0,0,0,0,1,0,0,0,0,0,0
 Meanwhile  and I are getting a 740am train I hope you really really enjoy that hotel Shennan ,0,0,0,0,1,0,1,0,0,0,0
There goes the butterflies in my stomach  anxietyproblems,0,0,0,1,0,0,0,0,1,0,0
 wallah my blood is boiling I need to take a nap ugh,1,0,1,0,0,0,0,0,0,0,0
 just had a steak pie supper ,0,0,0,0,1,0,0,0,0,0,0
From what I know of the man I have to assume that  has had a heated argument with his own penis sad,0,0,0,0,0,0,0,0,1,0,0
    if he can't come to my Mum'a 60th after 25k tweets then why should I   _emoj_see_no_evil_  bitter soreloser,1,0,0,0,1,0,0,0,0,0,0
  wat an irony Pakistan lecturing the world on curbing terrorism,0,0,1,0,0,0,0,1,0,0,0
 how can you even forget to pick ur fave child up from school offended,1,0,1,0,0,0,0,0,1,0,0
When you're scared to press send bgoodthepoet PrayForMe ThisIsAGodDream career help fear heart HeartRacing,0,1,0,1,0,0,0,0,0,0,0
I have serious problems with the expectation that private philanthropy should replace functional government servicesthis is dangerous,1,0,1,1,0,0,0,0,0,0,0
Up on melancholy hill,0,1,0,0,1,0,1,0,0,0,0
Having a baby born too soon is lifechanging years on and it feels like only yesterday sad happy  emotionalrollercoaster,0,0,0,0,1,1,0,0,1,0,0
Ready for my sweet princess to arrive I'll he weeks this Saturday excited ,0,1,0,0,1,1,1,0,0,0,0
  Meanwhile white cops keep killing black people But there's less outrage about that Strange society that,1,0,1,0,0,0,0,0,0,0,0
I took a yr off school and I'm proud to say I got accepted again yo girl is going to finish happy,0,0,0,0,1,0,0,0,0,0,0
Feeling worthless as always depression,0,0,0,0,0,0,0,1,1,0,0
 don't know I'm from nj we are the worst on purpose laughter,0,0,0,0,1,0,1,0,0,0,0
 ball watching amp Rojo'd header was equally dreadful,1,0,1,1,0,0,0,0,1,0,0
Just want to be a dad so i can play kick the baby with my little one southpark mellogang  edm plur dad djlife dj producer,0,1,0,0,1,0,1,0,0,0,1
Dear everyone at HSSU stop walking with your phones up so I can smile and wave at you and you can smile and wave back ,0,0,0,0,0,0,0,0,1,0,0
 sadly David D is no longer with us imagine both together wow,0,0,0,0,1,0,0,0,1,0,0
Where's your outrage when a black man kills another black man in the streets,1,0,1,0,0,0,0,0,0,0,0
Completely blown away by    and the cast of  tonight fathomevents speechless ,0,0,0,0,1,0,0,0,1,1,0
I feel like singing the song human sadness by Julian Cassablancas and The Voidz or some other sad music depression sad sadness,0,0,0,0,0,0,0,1,1,0,0
Another fun fact i am afraid,0,0,0,1,1,0,0,0,0,0,0
   you are so wrong for thisneeded levity after that recording,1,0,1,0,0,0,0,0,0,0,0
Bring on my interview at hospital tho   _emoj_see_no_evil_   _emoj_see_no_evil_  nervous,0,0,0,1,0,0,0,1,1,0,0
   Hearing the noises Akame opened her eyes and sat up facing Juvia She didn't expect at all to see someone around and staid ,0,0,0,0,0,0,0,0,0,0,0
With a jovial Trump on his ass Don King just publicly told a crowd that 'We need him because you will always be a nigger'  FuckTrump,1,0,1,0,0,0,0,0,1,0,0
 What if the supposed animosity is all bullshit to con the Iranians,1,0,1,0,0,0,0,0,0,0,0
I'm wearing yellow today to bring a little sunshine to this gloomy day yourewelcome,0,0,0,0,1,0,1,0,1,0,0
I'm not sure if burning and looting really can positively impact a community,1,0,1,0,0,0,0,1,1,0,0
 Reaching out AGAIN in hope to contact over the technical issues I am having Your CS is severely lacking badkarma unhappy,0,0,1,0,0,0,0,0,1,0,0
   true Just me spitting venom because I'm still bitter with Stripe Like an old man yelling from his porch,1,0,1,0,0,0,0,0,1,0,0
Val reminds me of one of the cheerful witches that looks after Aurora in Disney's Sleeping Beauty GBBO,0,0,0,0,1,0,0,0,0,0,0
May a man live well and longenough to leave many joyful widows behind him,0,0,0,0,1,0,1,0,0,0,0
Cops chillin on pine lakes,0,0,0,0,0,0,0,0,0,0,0
Every cal person I have on my snap has chicfila on their story Lol Yummy,0,0,0,0,1,0,1,0,0,0,0
Focus on yourself Don't let other's love define you when you're happy and don't let it make you bitter if you get hurt,0,0,0,0,0,1,1,0,1,0,0
Whenever you are confronted by a wild animal or hostile individual remember that they can smell fear or the fact you poop your pants,0,0,0,1,0,0,0,0,0,0,0
  shut up hashtags are cool ,1,1,0,0,1,0,1,0,0,0,1
Watching  in Spy she's one of Favorite actresses Last night I was watching her theboss hilarious I just want to meet her,0,0,0,0,1,1,1,0,0,0,0
anxiety level,0,0,0,1,0,0,0,0,0,0,0
 I wouldn't bring this up if I were you It's a very touchy subject And people get way to offended these days,1,0,1,1,0,0,0,1,1,0,0
Class is canceled due to a funeral Not sure if it's appropriate to be happy or sad happy,0,0,0,0,1,0,0,0,1,0,0
Projection is perception See it in someone else You also at some level have that within you  worry,0,0,1,1,0,0,0,1,0,0,0
Lines from Don't Quit take me to a place of ultimate strength when I start to feel weary   _emoj_muscle_   _emoj_fitzpatrick_type_5_,0,0,0,0,1,0,1,0,0,0,0
Removal regardless of cost a lamentable answer ajvKSK,0,0,0,0,0,0,0,0,0,0,0
Kinda wanna just book a vacation and goanyone wanna tag along adventure serious,0,0,0,0,1,0,1,0,0,0,0
If you be angry which may be the case amp which may be unavoidable see that the sudden excitement does not become sin AlbertBarnes,1,0,0,0,0,0,1,0,0,0,0
 Oh FANTASTIC I bet it was super exhilarating    _emoj_hugging_face_  _emoj_heart_eyes_ ,0,0,0,0,1,1,1,0,0,0,0
 thanks for getting back to me exemplary customer service for a loyal customer jk awful residentadvisor poorservice,1,0,1,0,0,0,0,0,0,0,0
So much news about Pakistan Afghanistan etc We need more cheery news about Frybread Stands Everyone in media just so grim,1,0,1,0,1,0,0,0,1,0,0
backed pats just before ,0,0,0,0,0,0,0,0,0,0,0
Yahweh your God is among you a warrior who saves He will rejoice over you with gladness,0,0,0,0,1,0,1,0,0,0,1
Why does  have to come to Glasgow on a night I am working I am fucking gutted been waiting for an appearance for ages raging,1,0,1,0,0,0,0,1,1,0,0
   He looks especially lovely Sadly I do not removes potentially indignant Mr D from convo,0,0,0,0,1,0,1,0,1,0,0
 Strongwomen terrify weakmen  don't let the bully wear you down Loving your consistency and truth in rough times Hang in there   _emoj_heart_  ufe0f,0,0,0,0,0,1,1,0,0,0,1
Do not be angry with God because you do not get what you want for God gives most when you expect least,1,0,0,0,0,0,1,0,0,0,0
LMFAO  's racepimp Tamron Hall used the words 'fscts' and 'MSNBC' in the same sentence hilarity libtard biasedmedia neverHillary,0,1,1,0,0,0,0,0,0,0,0
  this doesn't concern you OR your sister So show up if you want too lol,1,0,0,0,1,0,0,0,0,0,0
the thing with Twitter is i only remember to tweet when i'm bored or alone and then it comes across like i have a really dull and sad life  _emoj_alien_ ,0,0,0,0,0,0,0,1,1,0,0
You will never find someone who loved you like I did And that my love will be my revenge,1,0,0,0,0,1,0,0,0,0,0
Love your new show   hilarious,0,0,0,0,1,1,1,0,0,0,0
He's mixing it up pretty wellusing that slider pretty affective so far thebabybombers yankees offense,0,0,0,0,1,0,0,0,0,0,0
    Imposuture intellectuelle  prxe9jugxe9s intolxe9rance personnalitxe9Autoritaire intimidation,0,0,0,0,0,0,0,0,0,0,0
 this is so absurd I could laugh right now if I also didn't feel like crying for the future of our country despair wakeupcall,1,0,1,0,0,0,0,1,1,0,0
God knows why you'd wanna go with a girl who's slept with half ya mates grim,1,0,1,0,0,0,0,0,0,0,0
On the wheel as we grow older and become aware of ourselves as individuals with a dull responsibility in life,0,0,1,0,0,0,1,1,1,0,0
Went n a bodega incense lookd  the sis behind the counter amp it was like a mirror she said where u from I said here she said no originally,0,1,0,0,0,0,0,0,0,1,0
noah fence but i want a harley quinn or blake lively layout,0,0,0,0,1,1,1,0,0,0,0
Paul forever Paul should have won Paul played such a better game BB18 ,0,0,0,0,1,1,0,0,0,0,1
  I couldn't care less about GOTHAM I haven't watched it since the mid point of season ,1,0,1,0,0,0,0,0,0,0,0
 don't think he did and he didn't have the rucksack or laptop in his possession murky business on that note I'm away to bed,1,0,1,0,0,0,0,0,1,0,0
O you who have believed fear Allah and believe in His Messenger He will then give you a double portion of His mercy' Quran,0,0,0,0,0,1,0,0,0,0,1
Love all the ex United managers on Twitter who form our fanbase Honestly I despair at times Just back the fucking team eh MUFC,1,0,1,0,1,0,0,0,0,0,0
We can't stop racism overnight Nor gun violence Nor terrorism But we CAN literally stop Trump overnight So like let's ImWithHer,1,1,1,0,0,0,1,0,0,0,0
I can't even celebrate my wins or mourn my L's cause first test week is that busy   _emoj_confused_ ,0,1,0,0,0,0,0,0,1,0,0
  the beak on that woman is almost as shocking as the low IQ of her followers,0,0,1,0,0,0,0,0,0,1,0
How brave are the young individuals that have opened up to us about their depression and anxiety to help raise awareness ,0,0,0,1,0,0,1,0,1,0,0
A cheerful heart is an unending banquet Proverbs Mishle,0,0,0,0,1,1,1,0,0,0,0
My view of the human being is as a dynamic expression of the Cosmos we exist within humanism ,0,0,0,0,1,0,1,0,0,0,0
my husband lost xa3800 when he booked an apartment through  that didn't exist  didn't care  airbnbnightmare,1,0,1,1,0,0,0,0,1,0,0
Playing at September at 0930PM Demetria Taylor  blues,0,0,0,0,0,0,0,0,0,0,0
You make me breathless,0,0,0,0,1,1,0,0,0,1,0
Fuckin restless,1,0,1,0,0,0,0,0,0,0,0
The movie Vantage Point makes my palms sweat EVERY time I watch it nervous   _emoj_disappointed_relieved_   _emoj_disappointed_relieved_ ,0,0,0,1,0,0,0,0,0,0,0
    Imposuture intellectuelle  prxe9jugxe9s intolxe9rance personnalitxe9Autoritaire ,1,0,1,0,0,0,0,0,1,0,0
A hearty welcome to those who followed me,0,0,0,0,1,1,0,0,0,0,0
The liberal outrage over don king saying the Nword really angers me The white yuppie progressives can go fuck themselves shame on blacks,1,0,1,1,0,0,0,0,0,0,0
Nick said he's territorial and he'll growl if someone gets too close to me hesananimal,1,0,1,0,0,0,0,0,0,0,0
 sad people are that sick and boring   _emoj_grimacing_   _emoj_grimacing_   _emoj_grimacing_ ,1,0,1,0,0,0,0,0,1,0,0
Be it a rainy day be it cheerful sunshine I am a Prussian want nothing to be but a Prussian,0,0,0,0,1,0,1,0,0,0,0
Seeing something that hurt so much in the past in front of me now and not a single sign of grieve Magicalllll    _emoj_sparkles_ ,0,0,0,0,1,0,1,0,0,0,0
because a kitchen sink to you is not a kitchen sink to me okay friend,1,0,1,0,0,0,0,0,0,0,0
ReallyJumanji 2w The Rock Jack Black and Kevin Hartare you kidding me WTF ThisIsATerribleIdea ,1,0,1,0,1,0,0,0,0,0,0
When you burst out crying alone and u realize that no one truly knows how unhappy you really are because you don't want anyone to know,0,0,0,0,0,0,0,0,1,0,0
oh btw  after a month depressionfree time I got a relapse now superb depression,0,0,0,0,0,0,0,1,1,0,0
 Same with gaming Sites leaned PS2 during its heyday leaned most of last gen This gen started vitriolic mostly by,0,1,0,0,1,0,0,0,0,0,0
Happy Birthday Roy Buchanan born on this day in roybuchanan guitar blues happybrithday,0,0,0,0,1,1,1,0,0,0,0
When the sadness leaves you broken in your bed I will hold you in the depths of your despair and it's all in the name of love   _emoj_notes_ ,0,0,0,0,0,1,1,0,1,0,0
Thought I left that part of life behind me It's back to haunt every girl that loves me,0,0,1,1,0,0,0,1,1,0,0
meeting tiff at the mall soon congrats on getting that L babes  _emoj_heavy_heart_exclamation_mark_ornament_ ,0,0,0,0,1,1,0,0,0,0,0
 yes  make her smile and be happy she deserves happiness,0,0,0,0,1,1,1,0,0,0,0
Dude go out his way to irritate me  _emoj_face_with_rolling_eyes_  _emoj_face_with_rolling_eyes_ that's why I go out my way to not give up any pussy  _emoj_no_good_   _emoj_fitzpatrick_type_5_  _emoj_parking_  ufe0f,1,0,1,0,0,0,0,0,0,0,0
 Any other election fine vote 3rd party as useless as it is but not this one I hesitate to say it'd be selfish but,0,0,0,0,0,0,0,0,0,0,0
Oh daaaaaaamn  getitgirl girlpower anger rawr ChicagoPD,1,0,1,0,1,0,0,0,0,0,0
 awe yay thank god I was so worried,0,0,0,1,1,0,0,0,0,0,0
If you simply act out of kindness strength and optimism today will be the best day ever   ,0,0,0,0,1,0,1,0,0,0,0
Watch this amazing lively broadcast by  lively musically,0,0,0,0,1,0,0,0,0,0,0
Forgiveness might make us look weak but the weakest person is the one who holds anger hatred and ,1,0,0,0,0,0,1,0,0,0,0
 Oh come on RAW and ISI have been spying for decades Spying and supporting terrorism is two different thing,1,0,1,1,0,0,0,0,1,1,0
Do not despise the Lord 's discipline do not resent his rebuke because the Lord disciplines those he loves Proverbs,0,0,0,0,0,0,1,0,0,0,0
 WHY Did they want to make you plummet in to the depths of despair,1,0,1,0,0,0,0,0,1,0,0
Close to the end of a revisiontaking this story I love in a new direction has been exhilarating for me endlesspossibilities amwriting,0,0,0,0,1,0,0,0,0,0,0
crying because 's snapchat is bringing on some serious glee feels   _emoj_sob_   _emoj_heart_ ,0,0,0,0,1,0,0,0,1,0,0
Need good vibes for my doctors appointment tomorrow ,0,1,0,1,1,0,1,0,0,0,0
 You will tell people not to  panic But let see when was the last year the best QB in the NFL got his team in the SB,0,1,0,0,0,0,0,0,0,0,0
I look horrible today and I just saw people ik in the past min ,1,0,1,0,0,0,0,0,0,0,0
Hello my dear friends I will be back online this Friday night I miss you sober sobriety recovery,0,0,0,0,1,0,1,0,1,0,0
Everyday gay panic is STUNNING I drew guy's att'n to it when he blocked up a toilet stall's cracks wpaper towels TOTAL INCOMPREHENSION,1,0,1,0,0,0,0,0,0,0,0
  because there is a realistic probability that a clown might be their next president clown uspol nightmare,0,0,1,1,0,0,0,0,1,0,0
  unarmed blacks killed by white cops in That many die every month in Chicago wheres the outrage,1,0,1,0,0,0,0,0,0,0,0
If you really care like you state   then I would seriously address sensitivity training to your employees awful,1,0,1,0,0,0,0,0,0,0,0
My teeth were sunk down into the vein of the poor woman who had 'accidentally' had a small problem with her engine just outside of ,0,0,1,0,0,0,0,0,1,0,0
Bilal Abood Iraq immigrant who lives in Mesquite Texas was sentenced to months in prison for lying to the Feds about ,1,0,1,0,0,0,0,0,0,0,0
   huh We have a sprint coach We're the slowest team in the comp Talk about robbing a living outrage,1,0,1,0,0,0,0,0,1,0,0
 sadly his best days are behind him,0,0,0,0,0,0,0,1,1,0,0
 when you click over and over again for a cupcake but there are no vehicles available sadness,0,0,0,0,0,0,0,1,1,0,0
I have serious separation anxiety   _emoj_sob_   _emoj_sob_   _emoj_broken_heart_ ,0,0,0,1,0,0,0,0,0,0,0
Well i did hear once before that girls are attracted to men that look like their dad    _emoj_ok_hand_  ,0,1,0,0,1,0,0,1,0,1,0
Best quote from a in German  Almost happy,0,0,0,0,1,0,1,0,0,0,0
recession economic gloom The brightest stars shine in the darkest nights Our html5 webdesign rocks rtblitz finovate wlsb,0,0,0,0,1,1,1,0,0,0,0
 just rejoice if you get paid for it,0,0,0,0,1,0,1,0,0,0,0
 sorry to upset u madamIf you have got any queries don't hesitate to contact our PR departmentIn the meantime do you fancy a beer,0,1,0,0,0,0,1,1,0,0,0
For the last years the US has been averaging about terrorist attacks a month Good debate topic Trump Hillary ,1,0,1,1,0,0,0,0,0,0,0
Having one of those angry days I will have to stop watching news,1,0,1,0,0,0,0,0,0,0,0
  your per capita income is almost same like us Gini Coefficient is very dismal Ambitions are high but output Zero,1,0,1,0,0,0,0,1,1,0,0
   course day  potential Leadership excited nervous  proud,0,0,0,1,1,0,1,0,0,0,0
 May I send you a copy of HeroTheGreyhound Either ebook or real paper one A boy and a greyhound smiles tears ,0,0,0,0,1,0,0,0,0,1,0
TGIF Hope everyone that needs to find recovery can and that our friends stay sober this weekend  ,0,1,0,0,1,1,1,0,0,0,0
 'passenger in car next to u cheerfully asks for a cigarette and then directions',0,0,0,0,0,0,0,0,0,0,0
Nothing lovelier than your great mate sending the most joyful and sweet pic  Thankyou amy  XXXX,0,0,0,0,1,1,1,0,0,0,0
Kayaking is merriment together with sevylor inflatable kayaks eYGgJxMl,0,1,0,0,1,0,0,0,0,1,1
 One of my friends has a fear of mirrors because he tried to summon Bloody Mary and he thinks she's going to pop up any time,0,0,0,1,0,0,0,1,0,0,0
  Haha Actually after the Doggies I'm barracking for Anyone But GWS ,0,0,0,0,1,0,1,0,0,0,0
Those were the times I thought I can never be sober But still His grace are beyond my limits   _emoj_pray_   _emoj_fitzpatrick_type_5_,0,0,0,0,1,0,1,0,0,0,0
This white lady just told me that I incite suspicion based on how I look being 6'4' having tatoos athletic build and wear a durag WOW,0,1,0,0,1,0,0,0,0,1,0
 Sylvia was elated to receive kisses from the little prince her bright smile clear as she glanced to Garrett and Elyse ,0,0,0,0,1,0,0,0,0,0,0
 wait you mean he wasn't armed with a book shocking,0,0,0,1,0,0,0,0,0,1,0
 heyday Race war,0,1,0,0,1,0,0,0,0,0,0
Hell hath no fury like a sound technician scorned'  That's the quote right,1,0,1,0,0,0,0,0,0,0,0
I love when my dog is playful but he really just scratched my face while flailing his paws in excitement and almost tore my nose ring out,0,0,0,0,1,1,0,0,0,0,0
In Bangladesh war US almost bombed us had Russia not been there What strategy for China on Pakistan Time ripe to crush terror camps,1,0,1,1,0,0,1,0,0,0,0
myself that despite the absolute delight my children and I would feel having a kitten in our home the misery my husband would feel is more,0,0,0,0,1,0,0,0,0,0,0
 awaiting to see ur new avataar rowdy action angry young man,1,1,0,0,1,0,1,0,0,0,0
 please fire don lemonDo not let him report on anymore  protest He is horrible negative and runs away from the issue at hand,1,0,1,0,0,0,0,0,0,0,0
   The problem is the time it has taken to do this means its going to be out of date already sadly,0,0,0,1,0,0,0,1,1,0,0
 im pretty sure cause ever since saturday ive just been super sad lol,0,0,1,0,0,0,0,1,1,0,0
 I'm confident they will NEVER experience our successes of last 50yrs Best they can hope for is to be another Bournemouth ,0,0,0,0,1,0,1,0,0,0,0
Best quote from a in German  Almost ,0,0,0,0,1,0,0,0,0,0,0
Wow what a thought  JudgeLynnToler 'I can't have the specter of this morning's problem haunt my afternoon' Well written That sentence,0,0,0,1,1,0,0,0,0,0,0
felt a bit shit getting a very high blood sugar then i remembered it's my first one above this week which is incredible for me happy,1,0,0,0,1,0,1,0,0,0,0
Fee otherwise tricks palm oil delegation mt jaunty resident TZxCHLdAQ,0,0,0,0,0,0,0,0,0,0,0
Put my passport in a safe back after getting back from Australia   _emoj_earth_asia_   Only problem is now I can't remember where the safe is panic   _emoj_passport_control_ ,0,0,0,1,0,0,0,1,1,0,0
if i don't answer your texts pls don't snap me,1,0,1,0,0,0,0,0,0,0,0
    Doubt U have anything to be afraid of as Trump has been vilifying minorities amp women,1,0,1,1,0,0,0,0,1,0,1
At my age all I see is gray Is it gray because of my bad eyes or my perspective depression  healingjustice,0,0,0,0,0,0,0,0,1,0,0
  because there is a realistic probability that a clown might be their next president clown uspol ,1,0,0,0,0,0,0,0,0,0,0
Am I the only one with parking sensors who still manages to reverse into things nightmare,1,0,0,1,0,0,0,1,0,0,0
Just feel awkward that I'm being timid to everyone,0,0,1,0,0,0,0,1,1,0,0
This provocation sets off a curiosity An entity is feeding fuel to the fire speaking quatrains Hmmm America needs to be vigilant now,1,1,0,0,0,0,0,0,0,0,0
Beginning the process to see if working is an option mentalhealth complexptsd nervous,0,1,0,1,0,0,0,0,1,0,0
whenever I hear concert postponed I think of dismal ticket sales   green day ,0,1,1,0,0,0,0,0,1,0,0
It feels good to get outside for a minute and get some fresh air  It's hard to stay cooped up inside all day ,0,0,1,0,1,0,1,0,0,0,0
 You're welcome and thank to you likewise What are you hoping to learn like your no concern,0,0,0,0,1,0,1,0,0,0,0
 Congratulations  My top homeowning tip try not to look at your mortgage balance too often  The slowness will depress you,0,1,1,1,1,0,0,1,1,0,0
How can I tell Happy Anniversary when u are not happy  ampalaya paitpaitanangpeg,0,0,0,0,1,0,0,0,1,0,0
Latest on new optimism on keeping Raiders in Oakland live right now on   meets here wLott amp Schaaf to talk new stadium,0,0,0,0,1,0,1,0,0,0,1
Don't let fear hold you back from being who you want to be Use it's power to push you towards your goals No more fear just action ,0,0,0,1,0,0,1,0,0,0,0
Hennessey  dreadful Mutch  is he even on the pitch Fryers  out of his depth unfortunately CPFC,1,0,0,0,0,0,0,0,1,0,0
Shoutout to the drunk man on the bus who pissed in a bottle and on the seats grim,1,0,1,0,0,0,0,0,0,0,0
I can never find the exact emoji that I'm after at the exact moment that I need it panic,0,0,1,1,0,0,0,1,1,0,0
 no okay you don't not need to be going out of your way to make sure you are pleasing everyone do what makes you happy,0,0,0,0,1,0,1,0,0,0,1
Ive always wondered how long Angelina put up with Brad's crap Not gon lie   _emoj_neutral_face_  bitter,1,0,1,0,0,0,0,0,1,0,0
 exactly what I have been saying on fb bitter,1,0,1,0,0,0,0,0,1,0,0
  I wish I really truly wish that I had just a modicum of your banter hilarious,0,0,0,0,1,0,1,0,0,0,0
Hell hath no fury like a late twenty something dude who's concur for government session keeps expiring before he can submit a form,1,0,1,0,0,0,0,0,0,0,0
The point of living and being an optimist is to be foolish enough to believe the best is yet to come'  Peter Ustinov  quote,0,0,0,0,0,0,1,0,0,0,0
Ellie just gave me loads of gifts with notes on em for uni n I burst out in tears I LOVE HER  _emoj_weary_ ,0,0,0,0,1,1,1,0,0,0,1
 I think it's the daunting fact of the typical offer being those grades Even though it's been proven not to be the case exactly,1,0,0,0,0,0,0,1,0,1,0
 I asked for my parcel to be delivered to a pick up store not my address  poorcustomerservice,1,0,1,0,0,0,0,0,0,0,0
bcwinechat what's the most common method used to make BC  wine,0,0,0,0,0,0,0,0,0,0,0
I love to laugh and share laughter as way to share joy,0,0,0,0,1,1,1,0,0,0,0
Dont dull Dutty_Wednesday,0,0,0,0,0,0,0,0,0,0,0
 in a danish  What horror what depths gbbo,1,0,0,1,0,0,0,0,1,0,0
 Can you imagine being the person who has to spray tan him ,0,1,1,0,0,0,0,0,0,0,0
  Irish citizens boiling drinking water in leaves one foot firmly in the bog,1,0,0,0,1,0,0,0,1,0,0
Talking about our Problems is our greatest Addiction  Break the habit  Talk about ur Joys  quote optimism problemsolving behappy,0,0,0,0,1,0,1,0,0,0,0
whisper I cannot frown,0,0,0,0,1,0,1,0,1,0,0
Embarrassing lack of defensive depth coming back to haunt us,0,0,0,1,0,0,0,0,1,0,0
Accept the challenges So that you may feel the exhilaration of victory  TOMIHO IpaglabanMo TapingDay2,0,0,0,0,1,0,1,0,0,0,0
  you should force your neighbours to pay that  Those people have some nerve  outrage Victim,1,0,1,0,0,0,0,0,0,0,0
My morning started off amazing Hopefully the whole day is going as i want it to go  GreatDay ,0,0,0,0,1,1,1,0,0,0,0
I love when people say they aren't racist right before they say some racist shit Not how that works ,1,0,1,0,0,0,0,0,0,0,0
People stealing things from my work out quite the damper on my day so now I am going to wear pajamas all day,0,0,1,0,0,0,0,0,1,0,0
  awe ain't he a sweetheart He's adorable   _emoj_blush_   _emoj_heart_eyes_   _emoj_heart_  ufe0f,0,0,0,0,1,1,0,0,0,0,0
He's intimidated by my work ethic I think he knows I want his spot   _emoj_thinking_face_  _emoj_wink_   _emoj_joy_   _emoj_joy_ ,1,0,1,1,1,0,0,0,0,0,0
Anyway I'm in a car with a furious white men and I have a really funny story to tell when I'm sober   _emoj_joy_ ,0,0,0,0,1,0,0,0,0,0,0
we shiver in the pause between words  abandonment still fresh upon the tips of our tongues,0,0,0,0,0,0,1,1,0,0,0
 I would have almost took offense to this if I actually snapped you,1,0,1,0,0,0,0,0,0,0,0
GUY was such a video I'm shaking ,0,1,0,0,1,0,0,0,0,1,0
